traceid,activity,timestamp
983,R,2021-06-09 12:21:30.000
983,S,2021-06-10 12:28:10.000
983,T,2021-06-11 12:19:40.000
983,U,2021-06-14 11:43:40.000
983,END,2021-06-14 11:43:40.000
984,START,2021-06-04 11:43:50.000
984,F,2021-06-07 06:26:30.000
984,J,2021-06-07 11:51:20.000
984,K,2021-06-08 12:08:00.000
984,M,2021-06-09 12:22:00.000
984,P,2021-06-09 12:22:07.692
984,Q,2021-06-09 12:22:08.071
984,O,2021-06-09 12:22:15.399
984,N,2021-06-09 12:22:17.767
984,R,2021-06-10 12:28:50.000
984,S,2021-06-11 12:20:20.000
984,T,2021-06-14 11:44:10.000
984,U,2021-06-15 10:12:00.000
984,END,2021-06-15 10:12:00.000
985,START,2021-06-04 11:44:00.000
985,F,2021-06-07 06:26:50.000
985,J,2021-06-07 11:52:00.000
985,K,2021-06-08 12:08:40.000
985,M,2021-06-09 12:22:40.000
985,O,2021-06-09 12:22:45.742
985,Q,2021-06-09 12:22:48.584
985,P,2021-06-09 12:22:59.478
985,N,2021-06-09 12:23:10.452
985,R,2021-06-10 12:29:50.000
985,S,2021-06-11 12:21:20.000
985,T,2021-06-14 11:45:00.000
985,U,2021-06-15 10:12:40.000
985,END,2021-06-15 10:12:40.000
986,START,2021-06-04 11:44:10.000
986,F,2021-06-07 06:27:00.000
986,L,2021-06-07 11:52:20.000
986,M,2021-06-08 12:09:00.000
986,O,2021-06-08 12:09:06.767
986,Q,2021-06-08 12:09:07.504
986,N,2021-06-08 12:09:09.301
986,P,2021-06-08 12:09:11.731
986,R,2021-06-09 12:23:10.000
986,S,2021-06-10 12:29:40.000
986,T,2021-06-11 12:21:10.000
986,U,2021-06-14 11:44:40.000
986,END,2021-06-14 11:44:40.000
987,START,2021-06-04 11:44:20.000
987,F,2021-06-07 06:27:30.000
987,L,2021-06-07 11:53:20.000
987,M,2021-06-08 12:10:00.000
987,P,2021-06-08 12:10:07.615
987,N,2021-06-08 12:10:08.644
987,O,2021-06-08 12:10:09.152
987,Q,2021-06-08 12:10:13.457
987,R,2021-06-09 12:24:10.000
987,S,2021-06-10 12:30:50.000
987,T,2021-06-11 12:22:10.000
987,U,2021-06-14 11:45:30.000
987,END,2021-06-14 11:45:30.000
988,START,2021-06-04 11:44:30.000
988,F,2021-06-07 06:27:50.000
988,G,2021-06-07 11:53:50.000
988,M,2021-06-08 12:10:30.000
988,O,2021-06-08 12:10:36.373
988,N,2021-06-08 12:10:39.061
988,P,2021-06-08 12:10:42.673
988,Q,2021-06-08 12:10:46.182
988,R,2021-06-09 12:24:40.000
988,S,2021-06-10 12:31:20.000
988,T,2021-06-11 12:22:40.000
988,S,2021-06-14 11:46:10.000
988,T,2021-06-15 10:13:40.000
988,U,2021-06-16 06:55:40.000
988,END,2021-06-16 06:55:40.000
989,START,2021-06-04 11:44:40.000
989,F,2021-06-07 06:28:10.000
989,G,2021-06-07 11:54:40.000
989,M,2021-06-08 12:11:20.000
989,P,2021-06-08 12:11:29.324
989,Q,2021-06-08 12:11:31.079
989,N,2021-06-08 12:11:32.643
989,O,2021-06-08 12:11:36.485
989,R,2021-06-09 12:25:30.000
989,S,2021-06-10 12:32:10.000
989,T,2021-06-11 12:23:20.000
989,U,2021-06-14 11:46:40.000
989,END,2021-06-14 11:46:40.000
990,START,2021-06-04 11:44:50.000
990,F,2021-06-07 06:28:30.000
990,G,2021-06-07 11:55:20.000
990,M,2021-06-08 12:12:00.000
990,P,2021-06-08 12:12:01.571
990,O,2021-06-08 12:12:05.867
990,N,2021-06-08 12:12:11.190
990,Q,2021-06-08 12:12:12.154
990,R,2021-06-09 12:26:10.000
990,S,2021-06-10 12:32:40.000
990,T,2021-06-11 12:24:00.000
990,U,2021-06-14 11:47:20.000
990,END,2021-06-14 11:47:20.000
991,START,2021-06-04 11:45:00.000
991,F,2021-06-07 06:28:50.000
991,G,2021-06-07 11:55:50.000
991,H,2021-06-08 12:12:30.000
991,I,2021-06-09 12:26:30.000
991,M,2021-06-10 12:33:00.000
991,N,2021-06-10 12:33:06.050
991,P,2021-06-10 12:33:09.689
991,O,2021-06-10 12:33:10.642
991,Q,2021-06-10 12:33:15.320
991,R,2021-06-11 12:24:30.000
991,S,2021-06-14 11:47:50.000
991,T,2021-06-15 10:15:00.000
991,U,2021-06-16 06:56:10.000
991,END,2021-06-16 06:56:10.000
992,START,2021-06-04 11:45:10.000
992,F,2021-06-07 06:29:10.000
992,G,2021-06-07 11:56:40.000
992,M,2021-06-08 12:13:20.000
992,Q,2021-06-08 12:13:29.358
992,O,2021-06-08 12:13:30.517
992,N,2021-06-08 12:13:30.794
992,P,2021-06-08 12:13:32.310
992,R,2021-06-09 12:27:20.000
992,S,2021-06-10 12:33:50.000
992,T,2021-06-11 12:25:00.000
992,U,2021-06-14 11:48:20.000
992,END,2021-06-14 11:48:20.000
993,START,2021-06-04 11:45:20.000
993,F,2021-06-07 06:29:30.000
993,L,2021-06-07 11:57:20.000
993,M,2021-06-08 12:14:00.000
993,Q,2021-06-08 12:14:06.654
993,O,2021-06-08 12:14:06.843
993,P,2021-06-08 12:14:08.207
993,N,2021-06-08 12:14:11.214
993,R,2021-06-09 12:28:00.000
993,S,2021-06-10 12:34:30.000
993,T,2021-06-11 12:25:40.000
993,U,2021-06-14 11:48:50.000
993,END,2021-06-14 11:48:50.000
994,START,2021-06-04 11:45:30.000
994,F,2021-06-07 06:29:50.000
994,G,2021-06-07 11:57:50.000
994,H,2021-06-08 12:14:30.000
994,I,2021-06-09 12:28:20.000
994,M,2021-06-10 12:34:50.000
994,Q,2021-06-10 12:34:59.221
994,O,2021-06-10 12:34:59.284
994,N,2021-06-10 12:35:00.987
994,P,2021-06-10 12:35:03.691
994,R,2021-06-11 12:26:10.000
994,S,2021-06-14 11:49:20.000
994,T,2021-06-15 10:16:10.000
994,U,2021-06-16 06:56:40.000
994,END,2021-06-16 06:56:40.000
995,START,2021-06-04 11:45:40.000
995,F,2021-06-07 06:30:10.000
995,J,2021-06-07 11:58:30.000
995,K,2021-06-08 12:15:10.000
995,M,2021-06-09 12:29:00.000
995,N,2021-06-09 12:29:04.032
995,P,2021-06-09 12:29:05.465
995,O,2021-06-09 12:29:07.515
995,Q,2021-06-09 12:29:09.053
995,R,2021-06-10 12:35:40.000
995,S,2021-06-11 12:26:50.000
995,T,2021-06-14 11:50:00.000
995,U,2021-06-15 10:16:40.000
995,END,2021-06-15 10:16:40.000
996,START,2021-06-04 11:45:50.000
996,F,2021-06-07 06:30:30.000
996,L,2021-06-07 11:59:10.000
996,M,2021-06-08 12:15:50.000
996,O,2021-06-08 12:15:56.169
996,P,2021-06-08 12:15:58.198
996,N,2021-06-08 12:16:02.620
996,Q,2021-06-08 12:16:04.144
996,R,2021-06-09 12:29:50.000
996,S,2021-06-10 12:36:30.000
996,T,2021-06-11 12:27:30.000
996,U,2021-06-14 11:50:40.000
996,END,2021-06-14 11:50:40.000
997,START,2021-06-04 11:46:00.000
997,F,2021-06-07 06:30:50.000
997,G,2021-06-07 11:59:50.000
997,M,2021-06-08 12:16:30.000
997,N,2021-06-08 12:16:39.102
997,O,2021-06-08 12:16:43.550
997,Q,2021-06-08 12:16:45.692
997,P,2021-06-08 12:16:48.394
997,R,2021-06-09 12:30:30.000
997,S,2021-06-10 12:37:00.000
997,T,2021-06-11 12:28:10.000
997,U,2021-06-14 11:51:20.000
997,END,2021-06-14 11:51:20.000
998,START,2021-06-04 11:46:10.000
998,F,2021-06-07 06:31:10.000
998,G,2021-06-07 12:00:20.000
998,M,2021-06-08 12:17:00.000
998,O,2021-06-08 12:17:07.159
998,P,2021-06-08 12:17:09.355
998,Q,2021-06-08 12:17:12.716
998,N,2021-06-08 12:17:15.191
998,R,2021-06-09 12:31:00.000
998,S,2021-06-10 12:37:40.000
998,T,2021-06-11 12:28:40.000
998,U,2021-06-14 11:51:50.000
998,END,2021-06-14 11:51:50.000
999,START,2021-06-04 11:46:20.000
999,F,2021-06-07 06:31:30.000
999,G,2021-06-07 12:01:10.000
999,M,2021-06-08 12:17:50.000
999,O,2021-06-08 12:17:54.546
999,P,2021-06-08 12:17:58.675
999,N,2021-06-08 12:17:59.334
999,Q,2021-06-08 12:18:03.044
999,R,2021-06-09 12:31:50.000
999,S,2021-06-10 12:38:30.000
999,T,2021-06-11 12:29:20.000
999,U,2021-06-14 11:52:20.000
999,END,2021-06-14 11:52:20.000
1000,START,2021-06-04 11:46:30.000
1000,F,2021-06-07 06:31:50.000
1000,G,2021-06-07 12:01:50.000
1000,H,2021-06-08 12:18:30.000
1000,I,2021-06-09 12:32:20.000
1000,M,2021-06-10 12:39:00.000
1000,N,2021-06-10 12:39:06.936
1000,O,2021-06-10 12:39:12.269
1000,P,2021-06-10 12:39:13.260
1000,Q,2021-06-10 12:39:14.023
1000,R,2021-06-11 12:30:10.000
1000,S,2021-06-14 11:52:50.000
1000,T,2021-06-15 10:18:40.000
1000,U,2021-06-16 06:57:50.000
1000,END,2021-06-16 06:57:50.000
1001,START,2021-06-04 11:46:40.000
1001,F,2021-06-07 06:32:10.000
1001,G,2021-06-07 12:02:30.000
1001,H,2021-06-08 12:19:10.000
1001,I,2021-06-09 12:33:00.000
1001,M,2021-06-10 12:39:40.000
1001,O,2021-06-10 12:39:48.321
1001,Q,2021-06-10 12:39:49.762
1001,P,2021-06-10 12:39:50.084
1001,N,2021-06-10 12:39:50.781
1001,R,2021-06-11 12:30:50.000
1001,S,2021-06-14 11:53:30.000
1001,T,2021-06-15 10:19:10.000
1001,U,2021-06-16 06:58:10.000
1001,END,2021-06-16 06:58:10.000
1002,START,2021-06-04 11:46:50.000
1002,F,2021-06-07 06:32:30.000
1002,G,2021-06-07 12:03:10.000
1002,M,2021-06-08 12:19:50.000
1002,O,2021-06-08 12:19:55.588
1002,Q,2021-06-08 12:19:58.593
1002,P,2021-06-08 12:19:59.538
1002,N,2021-06-08 12:19:59.721
1002,R,2021-06-09 12:33:40.000
1002,S,2021-06-10 12:40:10.000
1002,T,2021-06-11 12:31:10.000
1002,U,2021-06-14 11:54:00.000
1002,END,2021-06-14 11:54:00.000
1003,START,2021-06-04 11:47:00.000
1003,F,2021-06-07 06:32:50.000
1003,L,2021-06-07 12:03:50.000
1003,M,2021-06-08 12:20:30.000
1003,O,2021-06-08 12:20:39.130
1003,N,2021-06-08 12:20:41.475
1003,Q,2021-06-08 12:20:44.097
1003,P,2021-06-08 12:20:46.131
1003,R,2021-06-09 12:34:30.000
1003,S,2021-06-10 12:41:00.000
1003,T,2021-06-11 12:32:00.000
1003,U,2021-06-14 11:54:40.000
1003,END,2021-06-14 11:54:40.000
1004,START,2021-06-04 11:47:10.000
1004,F,2021-06-07 06:33:10.000
1004,L,2021-06-07 12:04:30.000
1004,M,2021-06-08 12:21:10.000
1004,Q,2021-06-08 12:21:15.779
1004,N,2021-06-08 12:21:22.519
1004,O,2021-06-08 12:21:27.429
1004,P,2021-06-08 12:21:28.739
1004,R,2021-06-09 12:35:00.000
1004,S,2021-06-10 12:41:30.000
1004,T,2021-06-11 12:32:30.000
1004,U,2021-06-14 11:55:10.000
1004,END,2021-06-14 11:55:10.000
1005,START,2021-06-04 11:47:20.000
1005,F,2021-06-07 06:33:30.000
1005,G,2021-06-07 12:05:10.000
1005,H,2021-06-08 12:21:50.000
1005,I,2021-06-09 12:35:30.000
1005,M,2021-06-10 12:42:00.000
1005,O,2021-06-10 12:42:03.649
1005,N,2021-06-10 12:42:04.185
1005,P,2021-06-10 12:42:06.773
1005,Q,2021-06-10 12:42:12.263
1005,R,2021-06-11 12:33:10.000
1005,S,2021-06-14 11:55:50.000
1005,T,2021-06-15 10:21:00.000
1005,U,2021-06-16 06:58:30.000
1005,END,2021-06-16 06:58:30.000
1006,START,2021-06-04 11:47:30.000
1006,F,2021-06-07 06:33:50.000
1006,L,2021-06-07 12:05:50.000
1006,M,2021-06-08 12:22:30.000
1006,N,2021-06-08 12:22:33.872
1006,O,2021-06-08 12:22:37.724
1006,Q,2021-06-08 12:22:41.876
1006,P,2021-06-08 12:22:43.754
1006,R,2021-06-09 12:36:20.000
1006,S,2021-06-10 12:42:50.000
1006,T,2021-06-11 12:33:50.000
1006,U,2021-06-14 11:56:30.000
1006,END,2021-06-14 11:56:30.000
1007,START,2021-06-04 11:47:40.000
1007,F,2021-06-07 06:34:10.000
1007,J,2021-06-07 12:06:30.000
1007,K,2021-06-08 12:23:10.000
1007,M,2021-06-09 12:36:50.000
1007,O,2021-06-09 12:36:55.854
1007,Q,2021-06-09 12:36:56.893
1007,N,2021-06-09 12:36:59.046
1007,P,2021-06-09 12:37:00.994
1007,R,2021-06-10 12:43:20.000
1007,S,2021-06-11 12:34:20.000
1007,T,2021-06-14 11:56:50.000
1007,U,2021-06-15 10:21:50.000
1007,END,2021-06-15 10:21:50.000
1008,START,2021-06-04 11:47:50.000
1008,F,2021-06-07 06:34:30.000
1008,L,2021-06-07 12:07:10.000
1008,M,2021-06-08 12:23:50.000
1008,Q,2021-06-08 12:23:52.962
1008,N,2021-06-08 12:23:58.654
1008,O,2021-06-08 12:24:02.264
1008,P,2021-06-08 12:24:02.535
1008,R,2021-06-09 12:37:40.000
1008,S,2021-06-10 12:44:00.000
1008,T,2021-06-11 12:35:00.000
1008,S,2021-06-14 11:57:30.000
1008,T,2021-06-15 10:22:20.000
1008,U,2021-06-16 06:59:20.000
1008,END,2021-06-16 06:59:20.000
1009,START,2021-06-04 11:48:00.000
1009,F,2021-06-07 06:34:50.000
1009,L,2021-06-07 12:07:50.000
1009,M,2021-06-08 12:24:30.000
1009,N,2021-06-08 12:24:35.376
1009,Q,2021-06-08 12:24:39.487
1009,P,2021-06-08 12:24:40.154
1009,O,2021-06-08 12:24:48.062
1009,R,2021-06-09 12:38:20.000
1009,S,2021-06-10 12:44:40.000
1009,T,2021-06-11 12:35:40.000
1009,U,2021-06-14 11:58:00.000
1009,END,2021-06-14 11:58:00.000
1010,START,2021-06-04 11:48:10.000
1010,F,2021-06-07 06:35:10.000
1010,L,2021-06-07 12:08:30.000
1010,M,2021-06-08 12:25:10.000
1010,O,2021-06-08 12:25:17.995
1010,P,2021-06-08 12:25:19.341
1010,Q,2021-06-08 12:25:24.659
1010,N,2021-06-08 12:25:27.290
1010,R,2021-06-09 12:39:00.000
1010,S,2021-06-10 12:45:30.000
1010,T,2021-06-11 12:36:20.000
1010,U,2021-06-14 11:58:30.000
1010,END,2021-06-14 11:58:30.000
1011,START,2021-06-04 11:48:20.000
1011,F,2021-06-07 06:35:30.000
1011,J,2021-06-07 12:09:10.000
1011,K,2021-06-08 12:25:50.000
1011,M,2021-06-09 12:39:30.000
1011,N,2021-06-09 12:39:35.743
1011,O,2021-06-09 12:39:41.912
1011,P,2021-06-09 12:39:42.408
1011,Q,2021-06-09 12:39:46.499
1011,R,2021-06-10 12:46:00.000
1011,S,2021-06-11 12:37:00.000
1011,T,2021-06-14 11:59:10.000
1011,U,2021-06-15 10:23:40.000
1011,END,2021-06-15 10:23:40.000
1012,START,2021-06-04 11:48:30.000
1012,F,2021-06-07 06:35:50.000
1012,G,2021-06-07 12:09:50.000
1012,H,2021-06-08 12:26:30.000
1012,I,2021-06-09 12:40:00.000
1012,M,2021-06-10 12:46:20.000
1012,P,2021-06-10 12:46:24.038
1012,O,2021-06-10 12:46:25.762
1012,N,2021-06-10 12:46:30.279
1012,Q,2021-06-10 12:46:32.488
1012,R,2021-06-11 12:37:30.000
1012,S,2021-06-14 11:59:40.000
1012,T,2021-06-15 10:24:10.000
1012,U,2021-06-16 07:00:10.000
1012,END,2021-06-16 07:00:10.000
1013,START,2021-06-04 11:48:40.000
1013,F,2021-06-07 06:36:10.000
1013,J,2021-06-07 12:10:30.000
1013,K,2021-06-08 12:27:10.000
1013,M,2021-06-09 12:40:40.000
1013,N,2021-06-09 12:40:47.742
1013,O,2021-06-09 12:40:48.155
1013,Q,2021-06-09 12:40:53.872
1013,P,2021-06-09 12:40:55.899
1013,R,2021-06-10 12:47:20.000
1013,S,2021-06-11 12:38:10.000
1013,T,2021-06-14 12:00:20.000
1013,U,2021-06-15 10:24:50.000
1013,END,2021-06-15 10:24:50.000
1014,START,2021-06-04 11:48:50.000
1014,F,2021-06-07 06:36:30.000
1014,J,2021-06-07 12:11:00.000
1014,K,2021-06-08 12:27:40.000
1014,M,2021-06-09 12:41:10.000
1014,O,2021-06-09 12:41:17.891
1014,Q,2021-06-09 12:41:18.793
1014,N,2021-06-09 12:41:21.337
1014,P,2021-06-09 12:41:21.767
1014,R,2021-06-10 12:47:50.000
1014,S,2021-06-11 12:38:40.000
1014,T,2021-06-14 12:00:40.000
1014,U,2021-06-15 10:25:10.000
1014,END,2021-06-15 10:25:10.000
1015,START,2021-06-04 11:49:00.000
1015,F,2021-06-07 06:36:50.000
1015,G,2021-06-07 12:11:50.000
1015,H,2021-06-08 12:28:30.000
1015,I,2021-06-09 12:42:00.000
1015,M,2021-06-10 12:48:20.000
1015,O,2021-06-10 12:48:26.077
1015,P,2021-06-10 12:48:27.893
1015,N,2021-06-10 12:48:30.077
1015,Q,2021-06-10 12:48:33.584
1015,R,2021-06-11 12:39:20.000
1015,S,2021-06-14 12:01:30.000
1015,T,2021-06-15 10:25:50.000
1015,U,2021-06-16 07:01:00.000
1015,END,2021-06-16 07:01:00.000
1016,START,2021-06-04 11:49:10.000
1016,F,2021-06-07 06:37:10.000
1016,G,2021-06-07 12:12:30.000
1016,M,2021-06-08 12:29:10.000
1016,N,2021-06-08 12:29:17.864
1016,P,2021-06-08 12:29:25.160
1016,O,2021-06-08 12:29:25.420
1016,Q,2021-06-08 12:29:27.147
1016,R,2021-06-09 12:42:50.000
1016,S,2021-06-10 12:49:10.000
1016,T,2021-06-11 12:39:40.000
1016,U,2021-06-14 12:01:50.000
1016,END,2021-06-14 12:01:50.000
1017,START,2021-06-04 11:49:20.000
1017,F,2021-06-07 06:37:30.000
1017,J,2021-06-07 12:13:10.000
1017,K,2021-06-08 12:29:50.000
1017,M,2021-06-09 12:43:20.000
1017,Q,2021-06-09 12:43:29.143
1017,P,2021-06-09 12:43:29.949
1017,N,2021-06-09 12:43:30.827
1017,O,2021-06-09 12:43:32.405
1017,R,2021-06-10 12:50:00.000
1017,S,2021-06-11 12:40:40.000
1017,T,2021-06-14 12:02:30.000
1017,U,2021-06-15 10:26:40.000
1017,END,2021-06-15 10:26:40.000
1018,START,2021-06-04 11:49:30.000
1018,F,2021-06-07 06:37:40.000
1018,J,2021-06-07 12:13:30.000
1018,K,2021-06-08 12:30:10.000
1018,M,2021-06-09 12:43:40.000
1018,O,2021-06-09 12:43:46.498
1018,Q,2021-06-09 12:43:51.824
1018,N,2021-06-09 12:43:52.003
1018,P,2021-06-09 12:43:57.018
1018,R,2021-06-10 12:50:10.000
1018,S,2021-06-11 12:40:50.000
1018,T,2021-06-14 12:02:50.000
1018,U,2021-06-15 10:27:00.000
1018,END,2021-06-15 10:27:00.000
1019,START,2021-06-04 11:49:40.000
1019,F,2021-06-07 06:38:10.000
1019,L,2021-06-07 12:14:30.000
1019,M,2021-06-08 12:31:10.000
1019,N,2021-06-08 12:31:17.247
1019,O,2021-06-08 12:31:20.668
1019,Q,2021-06-08 12:31:23.232
1019,P,2021-06-08 12:31:27.066
1019,R,2021-06-09 12:44:50.000
1019,S,2021-06-10 12:51:10.000
1019,T,2021-06-11 12:41:40.000
1019,U,2021-06-14 12:03:40.000
1019,END,2021-06-14 12:03:40.000
1020,START,2021-06-04 11:49:50.000
1020,F,2021-06-07 06:38:30.000
1020,J,2021-06-07 12:15:10.000
1020,K,2021-06-08 12:31:50.000
1020,M,2021-06-09 12:45:20.000
1020,P,2021-06-09 12:45:25.495
1020,Q,2021-06-09 12:45:27.083
1020,N,2021-06-09 12:45:29.896
1020,O,2021-06-09 12:45:30.222
1020,R,2021-06-10 12:51:50.000
1020,S,2021-06-11 12:42:20.000
1020,T,2021-06-14 12:04:10.000
1020,U,2021-06-15 10:28:10.000
1020,END,2021-06-15 10:28:10.000
1021,START,2021-06-04 11:50:00.000
1021,F,2021-06-07 06:38:50.000
1021,L,2021-06-07 12:15:50.000
1021,M,2021-06-08 12:32:30.000
1021,O,2021-06-08 12:32:37.546
1021,N,2021-06-08 12:32:40.370
1021,Q,2021-06-08 12:32:44.734
1021,P,2021-06-08 12:32:46.054
1021,R,2021-06-09 12:46:10.000
1021,S,2021-06-10 12:52:20.000
1021,T,2021-06-11 12:43:00.000
1021,U,2021-06-14 12:04:40.000
1021,END,2021-06-14 12:04:40.000
1022,START,2021-06-04 11:50:10.000
1022,F,2021-06-07 06:39:10.000
1022,G,2021-06-07 12:16:30.000
1022,H,2021-06-08 12:33:10.000
1022,I,2021-06-09 12:46:40.000
1022,M,2021-06-10 12:53:00.000
1022,Q,2021-06-10 12:53:07.272
1022,P,2021-06-10 12:53:07.695
1022,O,2021-06-10 12:53:09.514
1022,N,2021-06-10 12:53:14.272
1022,R,2021-06-11 12:43:50.000
1022,S,2021-06-14 12:05:10.000
1022,T,2021-06-15 10:29:00.000
1022,U,2021-06-16 07:02:40.000
1022,END,2021-06-16 07:02:40.000
1023,START,2021-06-04 11:50:20.000
1023,F,2021-06-07 06:39:30.000
1023,J,2021-06-07 12:17:10.000
1023,K,2021-06-08 12:33:50.000
1023,M,2021-06-09 12:47:20.000
1023,P,2021-06-09 12:47:25.321
1023,O,2021-06-09 12:47:29.731
1023,N,2021-06-09 12:47:31.470
1023,Q,2021-06-09 12:47:32.166
1023,R,2021-06-10 12:53:40.000
1023,S,2021-06-11 12:44:20.000
1023,T,2021-06-14 12:05:40.000
1023,U,2021-06-15 10:29:30.000
1023,END,2021-06-15 10:29:30.000
1024,START,2021-06-04 11:50:30.000
1024,F,2021-06-07 06:39:50.000
1024,J,2021-06-07 12:17:50.000
1024,K,2021-06-08 12:34:30.000
1024,M,2021-06-09 12:47:50.000
1024,N,2021-06-09 12:47:57.040
1024,P,2021-06-09 12:48:00.532
1024,Q,2021-06-09 12:48:01.918
1024,O,2021-06-09 12:48:06.068
1024,R,2021-06-10 12:54:20.000
1024,S,2021-06-11 12:45:00.000
1024,T,2021-06-14 12:06:10.000
1024,U,2021-06-15 10:30:00.000
1024,END,2021-06-15 10:30:00.000
1025,START,2021-06-04 11:50:40.000
1025,F,2021-06-07 06:40:10.000
1025,J,2021-06-07 12:18:30.000
1025,K,2021-06-08 12:35:10.000
1025,M,2021-06-09 12:48:30.000
1025,N,2021-06-09 12:48:37.243
1025,P,2021-06-09 12:48:39.082
1025,Q,2021-06-09 12:48:42.349
1025,O,2021-06-09 12:48:43.433
1025,R,2021-06-10 12:55:00.000
1025,S,2021-06-11 12:45:30.000
1025,T,2021-06-14 12:06:50.000
1025,U,2021-06-15 10:30:30.000
1025,END,2021-06-15 10:30:30.000
1026,START,2021-06-04 11:50:50.000
1026,F,2021-06-07 06:40:30.000
1026,L,2021-06-07 12:19:00.000
1026,M,2021-06-08 12:35:40.000
1026,P,2021-06-08 12:35:47.931
1026,O,2021-06-08 12:35:48.382
1026,N,2021-06-08 12:35:49.372
1026,Q,2021-06-08 12:35:51.736
1026,R,2021-06-09 12:49:10.000
1026,S,2021-06-10 12:55:20.000
1026,T,2021-06-11 12:45:50.000
1026,U,2021-06-14 12:07:10.000
1026,END,2021-06-14 12:07:10.000
1027,START,2021-06-04 11:51:00.000
1027,F,2021-06-07 06:40:50.000
1027,J,2021-06-07 12:19:40.000
1027,K,2021-06-08 12:36:20.000
1027,M,2021-06-09 12:49:40.000
1027,P,2021-06-09 12:49:40.424
1027,Q,2021-06-09 12:49:44.574
1027,O,2021-06-09 12:49:52.817
1027,N,2021-06-09 12:49:52.924
1027,R,2021-06-10 12:56:10.000
1027,S,2021-06-11 12:46:40.000
1027,T,2021-06-14 12:08:00.000
1027,U,2021-06-15 10:31:30.000
1027,END,2021-06-15 10:31:30.000
1028,START,2021-06-04 11:51:10.000
1028,F,2021-06-07 06:41:10.000
1028,L,2021-06-07 12:20:10.000
1028,M,2021-06-08 12:36:50.000
1028,Q,2021-06-08 12:36:55.686
1028,O,2021-06-08 12:36:59.962
1028,P,2021-06-08 12:37:02.510
1028,N,2021-06-08 12:37:06.747
1028,R,2021-06-09 12:50:20.000
1028,S,2021-06-10 12:56:40.000
1028,T,2021-06-11 12:47:20.000
1028,U,2021-06-14 12:08:40.000
1028,END,2021-06-14 12:08:40.000
1029,START,2021-06-04 11:51:20.000
1029,F,2021-06-07 06:41:30.000
1029,J,2021-06-07 12:21:00.000
1029,K,2021-06-08 12:37:40.000
1029,M,2021-06-09 12:51:00.000
1029,N,2021-06-09 12:51:09.766
1029,Q,2021-06-09 12:51:09.918
1029,O,2021-06-09 12:51:13.988
1029,P,2021-06-09 12:51:14.292
1029,R,2021-06-10 12:57:30.000
1029,S,2021-06-11 12:48:10.000
1029,T,2021-06-14 12:09:20.000
1029,U,2021-06-15 10:32:20.000
1029,END,2021-06-15 10:32:20.000
1030,START,2021-06-04 11:51:30.000
1030,F,2021-06-07 06:41:40.000
1030,G,2021-06-07 12:21:20.000
1030,H,2021-06-08 12:38:00.000
1030,I,2021-06-09 12:51:20.000
1030,M,2021-06-10 12:57:40.000
1030,Q,2021-06-10 12:57:44.954
1030,O,2021-06-10 12:57:47.894
1030,N,2021-06-10 12:57:49.254
1030,P,2021-06-10 12:57:53.342
1030,R,2021-06-11 12:48:30.000
1030,S,2021-06-14 12:09:50.000
1030,T,2021-06-15 10:32:50.000
1030,U,2021-06-16 07:04:40.000
1030,END,2021-06-16 07:04:40.000
1031,START,2021-06-04 11:51:40.000
1031,F,2021-06-07 06:42:10.000
1031,J,2021-06-07 12:22:20.000
1031,K,2021-06-08 12:39:00.000
1031,M,2021-06-09 12:52:20.000
1031,N,2021-06-09 12:52:30.562
1031,O,2021-06-09 12:52:31.608
1031,P,2021-06-09 12:52:32.479
1031,Q,2021-06-09 12:52:34.133
1031,R,2021-06-10 12:58:30.000
1031,S,2021-06-11 12:49:10.000
1031,T,2021-06-14 12:10:20.000
1031,S,2021-06-15 10:33:20.000
1031,T,2021-06-16 07:05:00.000
1031,U,2021-06-16 09:07:40.000
1031,END,2021-06-16 09:07:40.000
1032,START,2021-06-04 11:51:50.000
1032,F,2021-06-07 06:42:30.000
1032,G,2021-06-07 12:22:50.000
1032,H,2021-06-08 12:39:30.000
1032,I,2021-06-09 12:52:50.000
1032,M,2021-06-10 12:59:00.000
1032,O,2021-06-10 12:59:12.796
1032,N,2021-06-10 12:59:13.355
1032,P,2021-06-10 12:59:13.777
1032,Q,2021-06-10 12:59:20.463
1032,R,2021-06-11 12:49:40.000
1032,S,2021-06-14 12:10:50.000
1032,T,2021-06-15 10:33:50.000
1032,U,2021-06-16 07:05:20.000
1032,END,2021-06-16 07:05:20.000
1033,START,2021-06-04 11:52:00.000
1033,F,2021-06-07 06:42:50.000
1033,G,2021-06-07 12:23:40.000
1033,M,2021-06-08 12:40:20.000
1033,N,2021-06-08 12:40:24.688
1033,Q,2021-06-08 12:40:25.149
1033,O,2021-06-08 12:40:28.537
1033,P,2021-06-08 12:40:31.148
1033,R,2021-06-09 12:53:50.000
1033,S,2021-06-10 13:00:00.000
1033,T,2021-06-11 12:50:20.000
1033,U,2021-06-14 12:11:30.000
1033,END,2021-06-14 12:11:30.000
1034,START,2021-06-04 11:52:10.000
1034,F,2021-06-07 06:43:10.000
1034,J,2021-06-07 12:24:10.000
1034,K,2021-06-08 12:40:50.000
1034,M,2021-06-09 12:54:10.000
1034,O,2021-06-09 12:54:21.414
1034,N,2021-06-09 12:54:22.322
1034,P,2021-06-09 12:54:23.119
1034,Q,2021-06-09 12:54:28.712
1034,R,2021-06-10 13:00:30.000
